id,nameVi,nameEn,categoryName,categoryNameEn,kcal,protein,fat,carb,vitaminC,vitaminA,calcium,iron,potassium,sodium,zinc,magnesium,fiber,cholesterol,transfat,betaCaroten
6877a6b660d6c84e9bd5cdc8,"Thịt bò, lưng, nạc và mỡ, chần","Beef, loin, medium fat, poached",Thịt và sản phẩm chế biến,Meat and processed products,189.0,32.13,,15.21,,,7.46,2.66,520.9,88.06,5.43,32.84,,88.06,,
6877a6b660d6c84e9bd5cbf2,"Thịt bồ câu, cả con non (ra ràng), tươi","Pigeon, young bird, raw",Thịt và sản phẩm chế biến,Meat and processed products,340.0,17.5,30.0,,5.2,73.0,45.0,5.4,199.0,54.0,2.2,22.0,,,,
6877a6b660d6c84e9bd5cbf3,"Thịt chó, sấn, tươi","Dog, lean and fat meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,338.0,16.0,30.4,,,,16.0,1.0,255.0,20.0,,46.0,,,,
6877a6b660d6c84e9bd5cbf4,"Thịt chó, vai, tươi","Dog, shoulder, lean and fat meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,230.0,18.0,17.6,,,,20.0,0.7,176.0,32.0,,35.0,,,,
6877a6b660d6c84e9bd5cbf5,"Thịt cừu, nạc, tươi","Mutton, lean meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,219.0,16.4,17.0,,3.0,30.0,9.0,2.5,256.0,91.0,2.9,27.0,,,,
6877a6b660d6c84e9bd5cbf6,"Thịt dê, nạc, tươi","Goat, lean meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,122.0,20.7,4.3,,1.0,91.0,11.0,2.0,208.11,44.32,2.16,,,,,
6877a6b660d6c84e9bd5cdc9,"Thịt dê, nạc, hấp","Goat meat, lean, steamed",Thịt và sản phẩm chế biến,Meat and processed products,213.0,36.32,7.54,,0.88,159.65,19.3,3.51,675.44,143.86,7.02,,,100.0,,
6877a6b660d6c84e9bd5cbf7,"Thịt gà rừng, tươi","Chicken, wild, raw",Thịt và sản phẩm chế biến,Meat and processed products,141.0,24.4,4.8,,,,14.0,0.4,,,,,,,,
6877a6b660d6c84e9bd5cbf8,"Thịt gà ta, tươi","Chicken, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,199.0,20.3,13.1,,4.0,120.0,12.0,1.5,189.0,70.0,1.5,29.0,,,,
6877a6b660d6c84e9bd5cbf9,"Thịt gà tây, tươi","Turkey, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,218.0,20.06,15.3,0.04,,180.0,24.0,3.2,236.0,66.0,2.67,18.0,,,,
6877a6b660d6c84e9bd5cbfa,"Thịt hươu, tươi","Deer, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,94.0,19.0,2.0,,,8.0,11.0,2.8,318.0,51.0,2.09,23.0,,,,
6877a6b660d6c84e9bd5cbfb,"Thịt lợn, mỡ, tươi","Pork, fat meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,394.0,14.5,37.3,,,2.0,8.0,0.4,253.0,42.0,1.59,13.0,,,,
6877a6b660d6c84e9bd5cbfc,"Thịt lợn, nạc, tươi","Pork, lean meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,139.0,19.0,7.0,,0.8,2.0,6.7,0.96,341.0,76.0,2.5,32.0,,,,
6877a6b660d6c84e9bd5cbfd,"Thịt lợn, nửa nạc, nửa mỡ, tươi","Pork, lean and fat meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,260.0,16.5,21.5,,2.0,10.0,9.0,1.5,285.0,55.0,1.91,19.0,,,,
6877a6b660d6c84e9bd5cdca,"Thịt lợn nửa nạc, nửa mỡ, luộc","Pork, medium fat meat, boiled",Thịt và sản phẩm chế biến,Meat and processed products,220.0,13.98,18.22,,0.85,8.47,7.63,1.27,241.53,46.61,1.62,16.1,,57.63,,
6877a6b660d6c84e9bd5cbfe,"Thịt ngỗng, tươi","Goose, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,409.0,14.0,39.2,,4.2,17.0,13.0,1.8,308.0,73.0,1.72,18.0,,,,
6877a6b660d6c84e9bd5cdcb,"Thịt ngỗng, luộc","Goose meat, boiled",Thịt và sản phẩm chế biến,Meat and processed products,568.0,19.44,54.44,,2.92,23.61,18.06,2.5,427.78,101.39,2.39,25.0,,111.11,,
6877a6b660d6c84e9bd5cbff,"Thịt ngựa, tươi","Horse, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,176.0,21.5,10.0,,0.6,37.0,13.0,3.1,291.0,62.0,4.61,20.0,,,,
6877a6b660d6c84e9bd5cc00,"Thịt thỏ nhà, tươi","Rabbit, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,158.0,21.5,8.0,,,10.0,21.0,1.6,330.0,41.0,1.57,19.0,,,,
6877a6b660d6c84e9bd5cc01,"Thịt thỏ rừng, tươi","Rabbit, wild, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,103.0,23.5,1.0,,,,17.0,4.8,378.0,50.0,,29.0,,,,
6877a6b660d6c84e9bd5cc02,"Thịt trâu, tươi","Buffalo, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,97.0,20.39,1.37,0.89,,,12.0,1.61,297.0,53.0,1.93,32.0,,,,
6877a6b660d6c84e9bd5cc03,"Thịt trâu, bắp, tươi","Buffalo, shoulder, lean meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,115.0,21.9,3.0,,,,30.0,,,,,,,,,
6877a6b660d6c84e9bd5cdcc,"Thịt trâu bắp, luộc","Buffalo meat, leg, boiled",Thịt và sản phẩm chế biến,Meat and processed products,171.0,32.69,4.48,,,,44.78,,,,,,,,,
6877a6b660d6c84e9bd5cdcd,"Thịt trâu bắp, chần","Buffalo meat, leg, poached",Thịt và sản phẩm chế biến,Meat and processed products,153.0,29.2,4.0,,,,40.0,,,,,,,,,
6877a6b660d6c84e9bd5cc04,"Thịt trâu, cổ, tươi","Buffalo, neck, lean and fat meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,112.0,20.9,3.1,,,,20.0,,,,,,,,,
6877a6b660d6c84e9bd5cc05,"Thịt trâu, đùi, tươi","Buffalo, leg, lean and fat meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,112.0,21.2,3.0,,,,20.0,,,,,,,,,
6877a6b660d6c84e9bd5cc06,"Thịt trâu, đùi, tươi","Buffalo, loin, lean meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,121.0,22.8,3.3,,,5.17,26.0,3.3,,,,,,,,
6877a6b660d6c84e9bd5cdce,"Thịt trâu thăn, luộc","Buffalo meat, tenderloin, boiled",Thịt và sản phẩm chế biến,Meat and processed products,180.0,34.03,4.93,,,7.72,38.81,4.93,,,,,,,,
6877a6b660d6c84e9bd5cdcf,"Thịt trâu thăn, chần","Buffalo meat, tenderloin, poached",Thịt và sản phẩm chế biến,Meat and processed products,161.0,30.4,4.4,,,6.89,34.67,4.4,,,,,,,,
6877a6b660d6c84e9bd5cc07,"Thịt vịt, tươi","Duck, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,267.0,17.8,21.8,,2.8,270.0,13.0,1.8,209.0,63.0,1.36,15.0,,,,
6877a6b660d6c84e9bd5cdd0,"Thịt vịt, luộc","Duck meat, average, boiled",Thịt và sản phẩm chế biến,Meat and processed products,371.0,24.72,30.28,,1.94,375.0,18.06,2.5,290.28,87.5,1.89,20.83,,105.56,,
6877a6b660d6c84e9bd5cc08,"Bầu dục bò, tươi","Beef, kidney, raw",Thịt và sản phẩm chế biến,Meat and processed products,67.0,12.5,1.8,0.3,6.0,330.0,9.0,7.1,262.0,200.0,1.92,13.0,,,,
6877a6b660d6c84e9bd5cdd1,"Bầu dục bò, luộc","Kidney, cow, boiled",Thịt và sản phẩm chế biến,Meat and processed products,91.0,16.89,2.43,0.41,4.05,445.95,12.16,9.59,354.05,270.27,2.59,17.57,,555.41,0.14,
6877a6b660d6c84e9bd5cc09,"Bầu dục lợn, tươi","Pork, kidney, raw",Thịt và sản phẩm chế biến,Meat and processed products,81.0,13.0,3.1,0.3,5.0,150.0,8.0,8.0,390.0,121.0,2.75,17.0,,,,
6877a6b660d6c84e9bd5cdd2,"Bầu dục lợn, luộc","Kidney, pig, boiled",Thịt và sản phẩm chế biến,Meat and processed products,110.0,17.57,4.19,0.41,3.38,202.7,10.81,10.81,527.03,163.51,3.72,22.97,,431.08,,
6877a6b660d6c84e9bd5cc0a,"Bì lợn, tươi","Pork, skin, raw",Thịt và sản phẩm chế biến,Meat and processed products,118.0,23.3,2.7,,,,11.0,0.4,,,,,,,,
6877a6b660d6c84e9bd5cc0b,"Chân giò lợn, tươi","Pork, leg , raw",Thịt và sản phẩm chế biến,Meat and processed products,230.0,15.7,18.6,,0.7,30.0,24.0,2.1,315.0,47.0,1.93,20.0,,,,
6877a6b660d6c84e9bd5cdd3,"Thịt chân giò lợn, luộc","Pork, leg meat, boiled",Thịt và sản phẩm chế biến,Meat and processed products,230.0,15.7,18.6,,0.35,30.0,24.0,2.1,315.0,47.0,1.93,20.0,,73.0,,
6877a6b660d6c84e9bd5cc0c,"Dạ dày bò, tươi","Beef, stomach, raw",Thịt và sản phẩm chế biến,Meat and processed products,97.0,14.8,4.2,,,,150.0,0.9,67.0,97.0,1.42,13.0,,,,
6877a6b660d6c84e9bd5cc0d,"Dạ dày lợn, tươi","Pork, stomach, raw",Thịt và sản phẩm chế biến,Meat and processed products,85.0,14.6,2.9,,,,8.0,1.4,140.0,75.0,1.85,11.0,,,,
6877a6b660d6c84e9bd5cdd4,"Dạ dày lợn, luộc","Hog, stomach, boiled",Thịt và sản phẩm chế biến,Meat and processed products,106.0,18.25,3.63,,,,10.0,1.75,175.0,93.75,2.31,13.75,,278.75,0.16,
6877a6b660d6c84e9bd5cc0e,"Đầu bò, tươi","Beef, head, raw",Thịt và sản phẩm chế biến,Meat and processed products,185.0,18.1,12.5,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cc0f,"Đầu lợn, tươi","Pork, head, raw",Thịt và sản phẩm chế biến,Meat and processed products,335.0,13.4,31.3,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cc10,"Đuôi bò, tươi","Beef, tail, raw",Thịt và sản phẩm chế biến,Meat and processed products,137.0,19.7,6.5,,,,7.0,2.5,,,,,,,,
6877a6b660d6c84e9bd5cc11,"Đuôi lợn, tươi","Pork, tail, raw",Thịt và sản phẩm chế biến,Meat and processed products,467.0,10.8,47.1,,,,18.0,0.99,114.0,21.0,2.31,56.0,,,,
6877a6b660d6c84e9bd5cc12,"Gan bò, tươi","Beef, liver, raw",Thịt và sản phẩm chế biến,Meat and processed products,110.0,17.4,3.1,3.0,30.0,5061.88,5.0,9.0,213.0,110.0,4.0,13.0,,,,621.0
6877a6b660d6c84e9bd5cc13,"Gan gà, tươi","Chicken, liver, raw",Thịt và sản phẩm chế biến,Meat and processed products,111.0,18.2,3.4,2.0,7.0,3295.58,21.0,8.2,335.0,71.0,2.67,17.0,,,,56.0
6877a6b660d6c84e9bd5cdd5,"Gan gà, luộc","Liver, chicken, boiled",Thịt và sản phẩm chế biến,Meat and processed products,155.0,25.28,4.72,2.78,4.86,4577.2,29.17,11.39,465.28,98.61,3.71,23.61,,479.17,0.09,77.78
6877a6b660d6c84e9bd5cc14,"Gan lợn, tươi","Pork, liver, raw",Thịt và sản phẩm chế biến,Meat and processed products,116.0,18.8,3.6,2.0,18.0,6000.0,7.0,12.0,447.0,110.0,5.76,17.0,,,,
6877a6b660d6c84e9bd5cdd6,"Gan lợn, luộc","Liver, pig, boiled",Thịt và sản phẩm chế biến,Meat and processed products,150.0,24.42,4.68,2.6,11.69,7792.21,9.09,15.58,580.52,142.86,7.48,22.08,,390.91,,
6877a6b660d6c84e9bd5cc15,"Gan vịt, tươi","Duck, liver, raw",Thịt và sản phẩm chế biến,Meat and processed products,122.0,17.1,4.7,2.8,7.0,11984.0,17.0,4.8,230.0,140.0,3.07,24.0,,,,
6877a6b660d6c84e9bd5cdd7,"Gan vịt, luộc","Liver, duck, boiled",Thịt và sản phẩm chế biến,Meat and processed products,156.0,21.92,6.03,3.59,4.49,15364.1,21.79,6.15,294.87,179.49,3.94,30.77,,660.26,,
6877a6b660d6c84e9bd5cc16,"Gân chân bò, tươi","Beef, tendon, leg, raw",Thịt và sản phẩm chế biến,Meat and processed products,124.0,30.2,0.3,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cdd8,"Thịt bò, gân, kho/om","Beef, tendon-leg, braised",Thịt và sản phẩm chế biến,Meat and processed products,175.0,21.05,7.02,7.02,,,,,,,,,,,,
6877a6b660d6c84e9bd5cc17,"Lưỡi bò, tươi","Beef, tongue, raw",Thịt và sản phẩm chế biến,Meat and processed products,164.0,13.6,12.1,0.2,3.0,,7.0,3.0,315.0,69.0,2.87,16.0,,,,
6877a6b660d6c84e9bd5cdd9,"Lưỡi bò, luộc","Tongue, cow, boiled",Thịt và sản phẩm chế biến,Meat and processed products,234.0,19.43,17.29,0.29,2.14,,10.0,4.29,450.0,98.57,4.1,22.86,,124.29,,
6877a6b660d6c84e9bd5cc18,"Lưỡi lợn, tươi","Pork, tongue, raw",Thịt và sản phẩm chế biến,Meat and processed products,178.0,14.2,12.8,1.4,4.4,,7.0,2.4,243.0,110.0,3.01,18.0,,,,
6877a6b660d6c84e9bd5cdda,"Lưỡi lợn, luộc","Tongue, cow, boiled",Thịt và sản phẩm chế biến,Meat and processed products,254.0,20.29,18.29,2.0,3.14,,10.0,3.43,347.14,157.14,4.3,25.71,,144.29,,
6877a6b660d6c84e9bd5cc19,"Lòng lợn (ruột già), tươi","Pork, large intestine, raw",Thịt và sản phẩm chế biến,Meat and processed products,167.0,6.9,15.1,0.8,,,12.0,0.5,,,,,,,,
6877a6b660d6c84e9bd5cc1a,"Lòng lợn (ruột non), tươi","Pork, small intestine, raw",Thịt và sản phẩm chế biến,Meat and processed products,44.0,7.2,1.3,0.8,,,7.0,0.8,,,,,,,,
6877a6b660d6c84e9bd5cddb,"Lòng lợn (ruột non), luộc","Hog, intestine, small, boiled",Thịt và sản phẩm chế biến,Meat and processed products,55.0,9.0,1.63,1.0,,,8.75,1.0,,,,,,,,
6877a6b660d6c84e9bd5cc1b,"Mề gà, tươi","Chicken, gizzard, raw",Thịt và sản phẩm chế biến,Meat and processed products,99.0,21.3,1.3,0.6,3.7,19.0,48.0,6.6,237.0,69.0,2.72,15.0,,,,
6877a6b660d6c84e9bd5cddc,"Mề gà, luộc","Chicken gizzard, boiled",Thịt và sản phẩm chế biến,Meat and processed products,127.0,27.31,1.67,0.77,2.37,24.36,61.54,8.46,303.85,88.46,3.49,19.23,,307.69,0.08,
6877a6b660d6c84e9bd5cc1c,"Óc bò, tươi","Beef, brain, raw",Thịt và sản phẩm chế biến,Meat and processed products,124.0,9.0,9.5,0.5,10.7,7.33,6.0,0.9,274.0,126.0,1.02,13.0,,,,88.0
6877a6b660d6c84e9bd5cddd,"Óc bò, luộc","Brain, cow, boiled",Thịt và sản phẩm chế biến,Meat and processed products,134.0,9.78,10.33,0.54,5.82,7.97,6.52,0.98,297.83,136.96,1.11,14.13,,3271.74,0.66,95.65
6877a6b660d6c84e9bd5cc1d,"Óc lợn, tươi","Pork, brain, raw",Thịt và sản phẩm chế biến,Meat and processed products,123.0,9.0,9.5,0.4,13.5,,7.0,1.6,258.0,120.0,1.27,14.0,,,,
6877a6b660d6c84e9bd5cdde,"Óc lợn, luộc","Brain, pig, boiled",Thịt và sản phẩm chế biến,Meat and processed products,134.0,9.78,10.33,0.43,7.34,,7.61,1.74,280.43,130.43,1.38,15.22,,2385.87,,
6877a6b660d6c84e9bd5cc1e,"Phổi bò, tươi","Beef, lung, raw",Thịt và sản phẩm chế biến,Meat and processed products,103.0,15.2,4.7,,38.5,14.0,10.0,6.7,340.0,198.0,1.61,14.0,,,,
6877a6b660d6c84e9bd5cc1f,"Phổi lợn, tươi","Pork, lung, raw",Thịt và sản phẩm chế biến,Meat and processed products,92.0,14.8,3.6,,12.3,,9.0,6.4,303.0,153.0,2.03,14.0,,,,
6877a6b660d6c84e9bd5cc20,"Sườn lợn, tươi","Pork, ribs, raw",Thịt và sản phẩm chế biến,Meat and processed products,187.0,17.9,12.8,,,,7.4,0.61,200.0,60.0,3.6,14.0,,,,
6877a6b660d6c84e9bd5cc21,"Tai lợn, tươi","Pork, ears, raw",Thịt và sản phẩm chế biến,Meat and processed products,126.0,21.0,4.1,1.3,,,21.0,2.4,55.0,191.0,0.19,7.0,,,,
6877a6b660d6c84e9bd5cddf,"Tai lợn, luộc","Hog ears, boiled",Thịt và sản phẩm chế biến,Meat and processed products,126.0,21.0,4.1,1.3,,,21.0,2.4,55.0,191.0,0.19,7.0,,82.0,,
6877a6b660d6c84e9bd5cc22,"Tim bò, tươi","Beef, heart, raw",Thịt và sản phẩm chế biến,Meat and processed products,89.0,15.0,3.0,0.6,7.0,6.0,5.0,5.4,287.0,98.0,1.7,21.0,,,,
6877a6b660d6c84e9bd5cde0,"Tim bò, luộc","Heart, cow, boiled",Thịt và sản phẩm chế biến,Meat and processed products,131.0,22.06,4.41,0.88,5.15,8.82,7.35,7.94,422.06,144.12,2.5,30.88,,182.35,0.26,
6877a6b660d6c84e9bd5cc23,"Tim gà, tươi","Chicken, heart, tươi",Thịt và sản phẩm chế biến,Meat and processed products,114.0,16.0,5.5,,3.2,9.0,12.0,5.96,176.0,74.0,6.59,15.0,,,,
6877a6b660d6c84e9bd5cde1,"Tim gà, luộc","Heart, chicken, boiled",Thịt và sản phẩm chế biến,Meat and processed products,160.0,22.54,7.75,,2.25,12.68,16.9,8.39,247.89,104.23,9.28,21.13,,191.55,,
6877a6b660d6c84e9bd5cc24,"Tim lợn, tươi","Pork, heart, raw",Thịt và sản phẩm chế biến,Meat and processed products,94.0,15.1,3.2,1.2,1.0,8.0,7.0,5.9,294.0,56.0,2.8,19.0,,,,
6877a6b660d6c84e9bd5cde2,"Tim lợn, luộc","Heart, pig, boiled",Thịt và sản phẩm chế biến,Meat and processed products,138.0,22.21,4.71,1.76,0.74,11.76,10.29,8.68,432.35,82.35,4.12,27.94,,192.65,,
6877a6b660d6c84e9bd5cc25,"Tiết bò, tươi","Beef, blood, raw",Thịt và sản phẩm chế biến,Meat and processed products,75.0,18.0,0.2,0.4,,30.0,8.0,52.6,,,,,,,,
6877a6b660d6c84e9bd5cde3,"Tiết bò, luộc","Blood, cow, boiled",Thịt và sản phẩm chế biến,Meat and processed products,75.0,17.82,0.2,0.4,,29.7,7.92,52.08,,,,,,,,
6877a6b660d6c84e9bd5cc26,"Tiết lợn, luộc","Pork, blood, boiled",Thịt và sản phẩm chế biến,Meat and processed products,44.0,10.7,0.1,,,93.0,7.0,25.9,131.0,343.0,,65.0,,,,
6877a6b660d6c84e9bd5cc27,"Tiết lợn, tươi","Pork, blood, raw",Thịt và sản phẩm chế biến,Meat and processed products,25.0,5.7,0.1,0.2,,25.83,7.0,20.4,,,,,,,,
6877a6b660d6c84e9bd5cc28,"Tủy xương bò, tươi","Beef, bone marrow, raw",Thịt và sản phẩm chế biến,Meat and processed products,814.0,1.1,89.9,,,,89.0,,,,,,,,,
6877a6b660d6c84e9bd5cc29,"Tủy xương lợn, tươi","Pork, bone marrow, raw",Thịt và sản phẩm chế biến,Meat and processed products,749.0,2.3,82.2,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cc2a,Ba tê lợn,"Pate, from pork",Thịt và sản phẩm chế biến,Meat and processed products,326.0,10.8,24.6,15.4,,1128.0,25.7,4.2,166.0,95.0,,100.0,,,,
6877a6b660d6c84e9bd5cc2b,Chả lợn,"Pork, minced meat with spices, fried",Thịt và sản phẩm chế biến,Meat and processed products,517.0,10.8,50.4,5.1,,,20.0,1.8,407.0,339.0,4.6,192.0,,,,
6877a6b660d6c84e9bd5cc2c,Chả quế lợn,"Pork, minced meat with spices and cinnamon, fried",Thịt và sản phẩm chế biến,Meat and processed products,416.0,16.2,39.0,,,,16.4,2.1,,,,,,,,
6877a6b660d6c84e9bd5cc2d,Dăm bông lợn,"Pork, ham",Thịt và sản phẩm chế biến,Meat and processed products,318.0,23.0,25.0,0.3,,,10.0,2.1,,,,,,,,
6877a6b660d6c84e9bd5cc2e,"Dồi lợn, chín","Pork, mix blood and viscera and spices in large intestine, boiled",Thịt và sản phẩm chế biến,Meat and processed products,114.0,12.4,7.1,,,,28.0,,,,,,,,,
6877a6b660d6c84e9bd5cc2f,"Giò bò, chín","Beef, minced lean meat and spices, steamed",Thịt và sản phẩm chế biến,Meat and processed products,335.0,18.2,29.0,,,,17.8,3.2,,,,,,,,
6877a6b660d6c84e9bd5cc30,"Giò lụa, chín","Pork, minced lean meat and spices, steamed",Thịt và sản phẩm chế biến,Meat and processed products,205.0,16.9,15.0,1.8,,,,,,,,,,,,
6877a6b660d6c84e9bd5cc31,"Giò thủ lợn, chín","Pork, head meat with spices, steamed",Thịt và sản phẩm chế biến,Meat and processed products,553.0,16.0,54.3,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cc32,"Lạp xường, lạp sườn",Chinese sausage,Thịt và sản phẩm chế biến,Meat and processed products,585.0,20.8,55.0,1.7,,,52.0,3.0,,,,,,,,
6877a6b660d6c84e9bd5cc33,Nem chạo,"Pork, skin and meat with spices, rolled with rice paper ",Thịt và sản phẩm chế biến,Meat and processed products,116.0,12.1,1.6,12.9,,,23.8,1.6,38.0,70.0,,65.0,,,,
6877a6b660d6c84e9bd5cc34,Nem chua,"Pork, lean meat, minced with spices, fermented",Thịt và sản phẩm chế biến,Meat and processed products,125.0,20.7,3.3,3.2,,,24.0,,194.0,476.0,,86.0,,,,
6877a6b660d6c84e9bd5cc35,Ruốc thịt lợn,"Pork, lean meat, shredded, fried with salt",Thịt và sản phẩm chế biến,Meat and processed products,369.0,46.6,20.3,,,,28.5,0.3,371.0,1472.0,,64.0,,,,
6877a6b660d6c84e9bd5cc36,Thịt bò khô,"Beef, lean meat, dried with spices",Thịt và sản phẩm chế biến,Meat and processed products,239.0,51.0,1.6,5.2,,,31.0,8.1,135.0,312.0,,80.0,,,,
6877a6b660d6c84e9bd5cc37,Thịt trâu khô,"Buffalo, meat, dried with spices",Thịt và sản phẩm chế biến,Meat and processed products,226.0,50.4,2.7,,,,,,,,,,,,,
6877a6b660d6c84e9bd5cc38,Xúc xích,"Pork, sausage",Thịt và sản phẩm chế biến,Meat and processed products,535.0,27.2,47.4,,,,7.0,1.9,219.0,287.0,,77.0,,,,
6877a6b660d6c84e9bd5cc39,Bột cóc,"Toad, meat and small bones, powded",Thịt và sản phẩm chế biến,Meat and processed products,342.0,55.4,13.4,,,,,7.7,,,,,,,,
6877a6b660d6c84e9bd5cc3a,"Châu chấu, sống","Locust, raw",Thịt và sản phẩm chế biến,Meat and processed products,130.0,24.3,3.6,,,,210.0,0.4,,,,,,,,
6877a6b660d6c84e9bd5cc3b,"Ếch (thịt đùi), tươi","Frog, leg meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,90.0,20.0,1.1,,,15.0,18.0,1.5,285.0,58.0,1.0,20.0,,,,
6877a6b660d6c84e9bd5cc3c,"Nhộng, tươi","Silk worm, raw",Thịt và sản phẩm chế biến,Meat and processed products,111.0,13.0,6.5,,,,40.0,,,,,,,,,
6877a6b660d6c84e9bd5cc3d,"Lòng gà (cả bộ), tươi","Chicken, whole giblets, raw",Thịt và sản phẩm chế biến,Meat and processed products,119.0,17.88,4.47,1.79,16.2,2657.0,10.0,5.86,228.0,77.0,3.32,18.0,,,,
6877a6b660d6c84e9bd5cc3e,"Thịt lợn, nạc vai, tươi","Pork, lean meat, shoulder, raw",Thịt và sản phẩm chế biến,Meat and processed products,149.0,20.83,7.29,,,1.1,23.7,0.67,,,2.38,,,,,
6877a6b660d6c84e9bd5cde4,"Thịt lợn nạc vai, luộc","Pork, lean meat shoulder, boiled",Thịt và sản phẩm chế biến,Meat and processed products,126.0,17.65,6.18,,,0.93,20.08,0.57,,,2.02,,,,,
6877a6b660d6c84e9bd5cc3f,"Thịt lợn, nạc mông, tươi","Pork, lean meat, thighs, raw",Thịt và sản phẩm chế biến,Meat and processed products,141.0,24.68,4.72,,,1.2,42.1,0.66,,,2.33,,,,,
6877a6b660d6c84e9bd5cde5,"Thịt lợn nạc mông, luộc","Pork, lean meat buttock, boiled",Thịt và sản phẩm chế biến,Meat and processed products,120.0,20.92,4.0,,,1.02,35.68,0.56,,,1.97,,,,,
6877a6b660d6c84e9bd5cc40,"Thịt lợn, nạc thăn, tươi","Pork, lean meat, tenderloin, raw",Thịt và sản phẩm chế biến,Meat and processed products,118.0,23.0,2.9,0.04,,,38.2,0.72,,,1.8,,,,,
6877a6b660d6c84e9bd5cde6,"Thịt lợn nạc thăn, luộc","Pork, lean meat tenderloin, boiled",Thịt và sản phẩm chế biến,Meat and processed products,100.0,19.49,2.46,0.03,,,32.37,0.61,,,1.53,,,,,
6877a6b660d6c84e9bd5cc41,"Thịt lợn nửa nạc, nửa mỡ, nướng","Pork, lean and fat meat, grilled",Thịt và sản phẩm chế biến,Meat and processed products,401.0,20.5,35.2,0.56,,,53.1,1.36,,,2.76,,,,,
6877a6b660d6c84e9bd5cc42,"Thịt gà công nghiệp, cánh, tươi","Chicken, wing, raw",Thịt và sản phẩm chế biến,Meat and processed products,188.0,19.09,12.43,,,6.9,19.3,1.07,,,0.94,,,,,
6877a6b660d6c84e9bd5cde7,"Thịt gà công nghiệp, cánh, luộc","Chicken meat, industrial, wing, boiled",Thịt và sản phẩm chế biến,Meat and processed products,261.0,26.51,17.26,,,9.58,26.81,1.49,,,1.31,,,,,
6877a6b660d6c84e9bd5cc43,"Thịt gà công nghiệp, đùi, tươi","Chicken, thighs, raw",Thịt và sản phẩm chế biến,Meat and processed products,137.0,18.0,6.8,0.89,,10.0,18.0,0.75,,,1.63,,,,,
6877a6b660d6c84e9bd5cde8,"Thịt gà công nghiệp, đùi, luộc","Chicken meat, industrial, thighs, boiled",Thịt và sản phẩm chế biến,Meat and processed products,190.0,25.0,9.44,1.24,,13.89,25.0,1.04,,,2.26,,,,,
6877a6b660d6c84e9bd5cc44,"Thịt gà công nghiệp, lườn, raw","Chicken, breast, raw",Thịt và sản phẩm chế biến,Meat and processed products,134.0,22.86,4.68,,,9.1,23.3,0.69,,,1.0,,,,,
6877a6b660d6c84e9bd5cc45,"Thịt ngan, tươi","Goose, average meat, raw",Thịt và sản phẩm chế biến,Meat and processed products,288.0,17.05,24.45,,,,37.4,2.83,,,1.4,,,,,
6877a6b660d6c84e9bd5cde9,"Thịt ngan, luộc","Muscovy duck meat, boiled",Thịt và sản phẩm chế biến,Meat and processed products,400.0,23.68,33.96,-0.03,,,51.94,3.93,,,1.94,,,,,
6877a6b660d6c84e9bd5cc46,"Chả lá lốt, rán","Pork, meat with spices,  rolled with lolot pepper leaves, fried",Thịt và sản phẩm chế biến,Meat and processed products,306.0,20.0,24.8,2.3,,,,,,,,,,,,
6877a6b660d6c84e9bd5cc47,"Thịt bò, bắp, sống",,Thịt và sản phẩm chế biến,Meat and processed products,122.0,21.75,3.85,,,,20.0,2.32,387.0,63.0,6.94,14.0,,39.0,,
6877a6b660d6c84e9bd5cdea,"Thịt bò, bắp, hấp","Beef, thigh, steamed",Thịt và sản phẩm chế biến,Meat and processed products,182.0,32.46,5.75,,,,29.85,3.46,577.61,94.03,10.36,20.9,,58.21,,
6877a6b660d6c84e9bd5cdeb,"Thịt bò, vai, hấp","Beef, shoulder, steamed",Thịt và sản phẩm chế biến,Meat and processed products,191.0,32.46,6.69,0.24,,2.99,19.4,3.16,547.76,119.4,8.1,31.34,,95.52,0.34,
